,Latitude,Longtitude,City,Date,Temperature,Humidity,Wind Speed,Clouds,Date (UTC)
45,-25.991327567039704,154.26707059513438,coolum beach,1544316492,22.37,93,3.72,92,2018-12-09 00:48:12
46,-55.318156252617534,45.81973133606982,east london,1544316330,19.39,100,4.67,92,2018-12-09 00:45:30
47,72.1436465418899,-105.4367947301333,yellowknife,1544313600,-12,92,4.1,20,2018-12-09 00:00:00
48,20.844732192469152,115.87368506910639,jieshi,1544316492,14.97,100,5.57,92,2018-12-09 00:48:12
49,-50.516121350859564,-23.78785361411647,arraial do cabo,1544316492,21.87,94,3.82,56,2018-12-09 00:48:12
50,-45.771639655782295,131.33018246987342,port lincoln,1544316493,18.29,88,5.92,64,2018-12-09 00:48:13
51,-7.9469950317874805,45.04160867332564,mitsamiouli,1544316493,27.22,100,4.47,32,2018-12-09 00:48:13
52,3.306747388391017,-153.65811111579768,hilo,1544313180,26.7,56,5.1,20,2018-12-08 23:53:00
53,20.078296241827147,-106.8299746336204,tomatlan,1544316368,26.49,70,1.17,0,2018-12-09 00:46:08
54,4.288549038174395,85.80079616811207,wattegama,1544316493,20.79,97,1.57,88,2018-12-09 00:48:13
55,14.323846587583489,52.37024386519673,bereda,1544313600,13,87,4.6,90,2018-12-09 00:00:00
56,-32.617128088600076,21.540119196909956,oudtshoorn,1544313600,13,87,1.5,88,2018-12-09 00:00:00
57,-34.78140875954281,-56.1693321682549,la paz,1544312640,22,60,6.2,40,2018-12-08 23:44:00
58,-59.26157418130275,29.83529659997467,port elizabeth,1544313360,-0.94,68,2.1,1,2018-12-08 23:56:00
59,-40.206020296668555,178.63773516911073,gisborne,1544316495,21.67,63,1.97,0,2018-12-09 00:48:15
60,56.860527404711235,58.16981580442203,ufimskiy,1544316495,-9.11,89,1.17,76,2018-12-09 00:48:15
61,13.151375505259765,-98.45379216876593,puerto escondido,1544312460,29,70,1.87,20,2018-12-08 23:41:00
62,-31.808256494776103,-98.15622292580753,lebu,1544313600,12,81,1,32,2018-12-09 00:00:00
63,88.70956536800253,-87.45701533016343,qaanaaq,1544316314,-19.69,100,4.02,48,2018-12-09 00:45:14
64,38.63462198378454,-167.96866049950273,kapaa,1544313360,26.2,53,9.3,75,2018-12-08 23:56:00
65,-36.7892157747375,108.50362739123517,busselton,1544316496,17.42,100,7.27,0,2018-12-09 00:48:16
66,12.217681706597347,76.1570446012633,piriyapatna,1544316496,19.62,96,2.77,20,2018-12-09 00:48:16
67,26.383434022636067,-40.876102982796425,ribeira grande,1544316276,18.12,99,7.02,64,2018-12-09 00:44:36
68,1.0564933533388228,-79.75459994747972,esmeraldas,1544313600,19.33,68,6.2,0,2018-12-09 00:00:00
69,48.284085377898776,146.0532190508236,vostok,1544316497,-22.74,63,2.62,32,2018-12-09 00:48:17
70,-20.04584258659027,-71.5346455868183,iquique,1544313600,20,68,6.7,0,2018-12-09 00:00:00
71,-19.86878151460833,-177.73685782657085,vaini,1544313600,19,93,0.82,48,2018-12-09 00:00:00
72,78.71619971257769,-146.0811851988332,barrow,1544316493,27.24,31,8.37,20,2018-12-09 00:48:13
73,6.635156158127927,-119.4216280082168,cabo san lucas,1544312460,23.46,53,3.1,20,2018-12-08 23:41:00
74,60.88814403140023,78.51368313157525,strezhevoy,1544315400,-15,84,2,0,2018-12-09 00:30:00
75,-4.322713060813612,79.22641317581747,hithadhoo,1544316498,28.52,100,4.12,56,2018-12-09 00:48:18
76,84.67059674830881,173.66470572262818,pevek,1544316499,-21.44,100,4.42,8,2018-12-09 00:48:19
77,80.57069632887632,-144.05484465354124,aklavik,1544313600,-15,77,5.1,75,2018-12-09 00:00:00
78,-37.69910865576388,62.157892113061564,saint-philippe,1544315700,-10.52,85,2.1,90,2018-12-09 00:35:00
79,62.71997167831705,44.05054753502077,rochegda,1544316499,-6.01,75,3.37,76,2018-12-09 00:48:19
80,41.02098463670657,139.8696253415356,kizukuri,1544315400,-3.84,92,4.1,75,2018-12-09 00:30:00
81,1.1718119762676054,-9.554295875350704,harper,1544315700,5.06,82,6.2,90,2018-12-09 00:35:00
82,41.64937191759216,74.96038978989682,at-bashi,1544316500,-12.34,77,1.07,76,2018-12-09 00:48:20
83,34.8369559678534,-49.80354078502398,torbay,1544313600,-2,100,7.2,90,2018-12-09 00:00:00
84,53.57358025957217,-111.59047709450645,two hills,1544316501,-16.36,54,1.97,0,2018-12-09 00:48:21
85,57.06934552724425,60.91533099621509,monetnyy,1544315400,-9,66,0.97,75,2018-12-09 00:30:00
86,22.048493181483906,139.95126286559162,naze,1544316501,23.24,89,2.32,24,2018-12-09 00:48:21
87,75.18819143651476,-5.265219670054108,klaksvik,1544314800,3,64,7.2,44,2018-12-09 00:20:00
88,16.958288272770034,-21.997319889923773,santa maria,1544316503,17.52,49,3.47,0,2018-12-09 00:48:23
89,46.45038751869774,112.68542114153257,baruun-urt,1544316504,-32.86,38,1.57,8,2018-12-09 00:48:24
90,-63.06216514809614,143.62705031328773,hobart,1544313600,16,63,1,75,2018-12-09 00:00:00
91,69.94300447171454,25.853182146796144,karasjok,1544314800,-13,84,0.87,76,2018-12-09 00:20:00
92,67.13628866366872,-88.2250002535077,thompson,1544313600,-11,85,3.1,90,2018-12-09 00:00:00
93,50.64254786337645,-96.57949041920754,gimli,1544316206,-15.84,72,4.02,0,2018-12-09 00:43:26
94,19.096435066394946,101.78232258727127,luang prabang,1544313600,21,100,1,90,2018-12-09 00:00:00
95,-18.12774742473549,107.94526994216432,carnarvon,1544316505,10.64,72,5.72,0,2018-12-09 00:48:25
96,50.41029572861382,-66.06293270018566,sept-iles,1544313600,-16,65,2.6,20,2018-12-09 00:00:00
97,5.414111734624285,133.85132061531255,kloulklubed,1544313240,27,88,5.1,75,2018-12-08 23:54:00
98,43.92734163758462,-82.0995401863974,goderich,1544316505,-1.04,92,5.82,48,2018-12-09 00:48:25
99,-40.313528426053445,-53.14824208177693,mar del plata,1544316263,26.42,29,7.07,8,2018-12-09 00:44:23
100,-42.868692017335675,-76.74355596620683,castro,1544313600,13,87,6.2,75,2018-12-09 00:00:00
101,47.73309176536151,0.5455797065516492,saint-cyr-sur-loire,1544313600,12,71,5.7,80,2018-12-09 00:00:00
102,53.055676658396976,32.22784986022393,surazh,1544316506,-0.44,94,5.32,92,2018-12-09 00:48:26
103,61.237849264452706,131.2409524620735,amga,1544316506,-29.49,60,1.32,76,2018-12-09 00:48:26
104,-27.860250082357645,-166.4829206018077,avarua,1544313600,29,79,4.6,90,2018-12-09 00:00:00
105,-23.700734335503398,-12.330925103971992,jamestown,1544316450,30.32,38,2.07,64,2018-12-09 00:47:30
106,-17.543354418485194,64.10986516516425,quatre cocos,1544313600,25,88,4.6,40,2018-12-09 00:00:00
107,44.56884774606053,22.587306003248955,kladovo,1544316508,-0.54,90,2.27,92,2018-12-09 00:48:28
108,68.69230065527339,92.54337013920309,talnakh,1544316317,-19.34,73,7.87,76,2018-12-09 00:45:17
109,-35.62264715079972,66.24572935944988,souillac,1544313600,12.44,87,6.7,75,2018-12-09 00:00:00
110,59.169659212400774,127.61025906027288,tommot,1544316353,-28.09,77,2.07,76,2018-12-09 00:45:53
111,23.70105168105009,40.78191963039754,mecca,1544316508,10.29,83,1.32,0,2018-12-09 00:48:28
112,-7.903342666370236,65.20283499810142,victoria,1544315400,28,88,1.5,75,2018-12-09 00:30:00
113,-35.89282259726127,77.17659610772319,bambous virieux,1544313600,25,88,4.6,40,2018-12-09 00:00:00
114,61.60453403813966,17.216257327064056,hudiksvall,1544316509,3.32,100,4.32,92,2018-12-09 00:48:29
115,53.87658260255273,-69.36687061012411,port-cartier,1544313600,-16,65,2.6,20,2018-12-09 00:00:00
116,-16.090617127407867,129.76218364994952,kununurra,1544315400,32,70,4.6,40,2018-12-09 00:30:00
117,53.43350556476284,138.45676872246696,mnogovershinnyy,1544316510,-7.94,81,4.37,80,2018-12-09 00:48:30
118,-28.860342106612215,37.94363997061794,inhambane,1544316334,26.54,91,4.32,92,2018-12-09 00:45:34
119,37.127880454138634,-60.06741539695821,saint george,1544313000,7.07,93,1.57,90,2018-12-08 23:50:00
120,55.14870945148587,154.42246511774715,sobolevo,1544316510,-1.84,95,5.37,92,2018-12-09 00:48:30
121,42.482489086412784,-113.21290939242891,rupert,1544313180,-1.66,78,1.5,75,2018-12-08 23:53:00
122,86.67881884172942,176.98931656539008,leningradskiy,1544316511,-17.46,95,5.17,36,2018-12-09 00:48:31
123,81.37931926801787,122.11965414423724,tiksi,1544316511,-38.89,77,1.37,12,2018-12-09 00:48:31
124,31.215434895813303,-8.258577584682257,marrakesh,1544315400,10,81,1.5,0,2018-12-09 00:30:00
125,46.394269559871276,-118.20201631510689,walla walla,1544314260,-0.42,72,2.1,90,2018-12-09 00:11:00
126,49.41534097010782,27.00660275159123,krasyliv,1544316512,1.52,97,3.57,76,2018-12-09 00:48:32
127,-14.387249649512285,142.04501242334896,mareeba,1544315400,24,88,4.1,90,2018-12-09 00:30:00
128,49.992760503626755,-7.8132219230056705,kinsale,1544315400,8,81,11.3,20,2018-12-09 00:30:00
129,-30.859177661555655,138.21350064959012,port augusta,1544313600,23,69,5.7,8,2018-12-09 00:00:00
130,30.23258209131228,48.83397670680512,shadegan,1544313600,15.02,82,1.27,0,2018-12-09 00:00:00
131,-5.417882715993869,-129.69212987465548,atuona,1544316514,26.42,100,7.67,20,2018-12-09 00:48:34
132,-80.14071472435074,45.95495662106549,port alfred,1544316263,18.52,97,4.17,80,2018-12-09 00:44:23
133,-31.26524637446284,132.78413719615548,flinders,1544316514,28.37,53,1.47,0,2018-12-09 00:48:34
134,-2.5674157183538853,143.75258164627104,wewak,1544316515,30.14,75,1.82,8,2018-12-09 00:48:35
135,58.58206700001739,-141.67918789874952,haines junction,1544316515,0.29,77,3.42,76,2018-12-09 00:48:35
136,-16.103638062305393,-68.57453696369035,achacachi,1544316515,4.12,80,1.02,8,2018-12-09 00:48:35
137,-3.7456964816971947,-37.16003276989866,aracati,1544316516,24.29,91,2.32,56,2018-12-09 00:48:36
138,67.16383337157973,-50.98704334079417,qasigiannguit,1544313000,-12,66,4.6,0,2018-12-08 23:50:00
139,53.7910240902016,80.78268080535548,pankrushikha,1544316516,-21.29,59,1.87,12,2018-12-09 00:48:36
140,-83.33727191233484,108.75163540759087,albany,1544314620,-5.75,70,2.6,75,2018-12-09 00:17:00
141,-9.062341258617366,-37.7838669476273,mata grande,1544316516,19.82,98,0.97,24,2018-12-09 00:48:36
142,71.2891466959206,-8.567757835177531,vestmanna,1544314800,3,64,7.2,44,2018-12-09 00:20:00
143,-17.19740325585154,178.37670905813326,isangel,1544316470,25.54,100,10.52,0,2018-12-09 00:47:50
144,89.30179802701312,-62.21096301556872,narsaq,1544313000,-1,68,5.1,36,2018-12-08 23:50:00
145,4.230693757204193,41.92024827229852,mandera,1544316517,25.52,56,3.07,32,2018-12-09 00:48:37
146,72.8057580527475,114.95590878388174,saskylakh,1544316337,-23.36,70,1.57,44,2018-12-09 00:45:37
147,-7.540272061288775,30.40166100161386,kirando,1544316518,23.72,100,6.02,88,2018-12-09 00:48:38
148,-35.40981175402444,144.23561059640025,swan hill,1544316518,28.22,48,4.67,92,2018-12-09 00:48:38
149,3.7614238372098896,101.0813762228758,sabak,1544313600,24,100,1.27,75,2018-12-09 00:00:00
150,42.46217341467789,77.75556738310354,kyzyl-suu,1544316519,-2.79,100,1.17,48,2018-12-09 00:48:39
151,22.00214527600542,72.14621691814452,bhavnagar,1544316519,14.79,81,2.12,0,2018-12-09 00:48:39
152,-18.826854085594434,-103.46568400635076,puerto ayora,1544313600,25,57,6.7,0,2018-12-09 00:00:00
153,33.19107062504655,40.45544906845882,abu kamal,1544316519,9.27,95,1.57,12,2018-12-09 00:48:39
154,21.550432174689462,-98.00768229381183,ozuluama,1544316520,19.52,100,1.77,92,2018-12-09 00:48:40
155,-21.28002186429765,17.960339525930834,okakarara,1544316520,14.97,38,4.02,0,2018-12-09 00:48:40
156,-15.555953862620129,-50.782771705288184,itapirapua,1544316520,24.07,85,2.22,48,2018-12-09 00:48:40
157,48.9440027718195,48.01072545301105,aleksandrov gay,1544316521,-3.24,96,1.77,92,2018-12-09 00:48:41
158,-3.6987047271693427,18.379799322187665,bulungu,1544316521,22.12,90,1.67,88,2018-12-09 00:48:41
159,-6.406964899733211,-78.37656876504421,chota,1544316521,12.07,98,0.42,56,2018-12-09 00:48:41
160,4.4242831598295425,-88.40418703375066,puerto baquerizo moreno,1544313600,24,73,5.1,0,2018-12-09 00:00:00
161,44.78220415578309,-153.3443106705911,kodiak,1544314500,-2.63,73,3.6,1,2018-12-09 00:15:00
162,52.771540794661234,119.9403575835363,klyuchevskiy,1544316522,-37.19,61,1.22,0,2018-12-09 00:48:42
163,26.98848843188746,-0.070582387726148,adrar,1544313600,13,50,7.2,0,2018-12-09 00:00:00
164,-15.352003590690913,124.59383222733305,broome,1544314800,8.59,81,8.7,64,2018-12-09 00:20:00
165,-3.1595504011675075,-24.74616498859811,cabedelo,1544313600,27,83,2.6,40,2018-12-09 00:00:00
166,-19.37235531637114,165.5870991025497,pouebo,1544316523,26.42,75,7.92,68,2018-12-09 00:48:43
167,7.832794770120046,47.616731670926725,garowe,1544316523,19.29,85,3.82,0,2018-12-09 00:48:43
168,16.991857776682764,-4.6193656333376225,goundam,1544316523,15.42,53,2.27,0,2018-12-09 00:48:43
169,-0.8644076306906214,83.63952077953496,hambantota,1544314200,24,100,1,40,2018-12-09 00:10:00
170,42.23913294316202,118.63968863123569,mujiayingzi,1544316524,-24.59,54,1.32,0,2018-12-09 00:48:44
171,43.51540828527013,174.7974742653921,nikolskoye,1544315400,-2,86,5,90,2018-12-09 00:30:00
172,44.6698034143395,-25.38610505734266,praia da vitoria,1544313600,16,87,6.62,0,2018-12-09 00:00:00
173,7.6004840201683805,88.31429904937141,port blair,1544316524,26.92,100,5.37,80,2018-12-09 00:48:44
174,40.22991190767502,-113.17342769476454,tooele,1544315460,0.61,100,1.87,92,2018-12-09 00:31:00
175,-18.89944230815351,36.9074187886896,quelimane,1544316423,28.17,75,4.22,24,2018-12-09 00:47:03
176,46.74775872493916,-77.13142734456707,deep river,1544313600,-14,100,1,40,2018-12-09 00:00:00
177,46.143293566900695,-133.42696995793676,port hardy,1544313600,6,81,11.8,75,2018-12-09 00:00:00
178,37.26050335321024,12.086087342452203,mazara del vallo,1544313300,15,77,6.2,40,2018-12-08 23:55:00
179,24.30441799295056,146.32243056773245,katsuura,1544313600,4,60,5.1,75,2018-12-09 00:00:00
180,49.40959271538409,55.649432605670455,shubarkuduk,1544316325,-9.89,78,1.67,8,2018-12-09 00:45:25
181,72.26202268124678,-82.12583602449659,clyde river,1544313600,-28,68,2.1,1,2018-12-09 00:00:00
182,68.16179923145015,168.36855660088958,bilibino,1544316526,-38.36,70,1.12,64,2018-12-09 00:48:46
183,4.648167321441392,37.73192702349155,yabelo,1544316526,16.62,84,1.52,20,2018-12-09 00:48:46
184,6.7947350446296895,-94.45148116057436,champerico,1544313300,25,65,2.6,40,2018-12-08 23:55:00
185,6.398718749369209,85.6619281798117,kalmunai,1544316527,22.22,100,3.22,92,2018-12-09 00:48:47
186,88.26856837136137,92.93372231914026,khatanga,1544316314,-23.19,52,1.22,36,2018-12-09 00:45:14
187,12.92403113482817,59.38255355043546,salalah,1544313000,22,46,1.5,0,2018-12-08 23:50:00
188,74.74393124333369,68.1270811603473,sovetskiy,1544316527,-6.14,92,2.52,80,2018-12-09 00:48:47
189,53.78209242098339,-28.892510850845383,grindavik,1544315400,0.83,69,0.5,90,2018-12-09 00:30:00
190,48.4093928113914,-136.17345999405393,ketchikan,1544313360,8.63,67,15.4,90,2018-12-08 23:56:00
191,17.496743338589397,-8.18210907381902,nara,1544313600,4.76,60,2.6,75,2018-12-09 00:00:00
192,-19.07797618225925,-150.26897145268015,papara,1544313600,28,78,3.6,40,2018-12-09 00:00:00
193,32.71580947782496,-93.71934811472835,shreveport,1544315700,4.94,88,6.2,90,2018-12-09 00:35:00
194,42.97610175030482,143.87399717660747,kushiro,1544313600,-7,62,4.1,20,2018-12-09 00:00:00
195,-16.722818760401168,164.87329997178983,luganville,1544316529,26.97,100,7.92,88,2018-12-09 00:48:49
196,19.545228444713175,91.30125677369006,teknaf,1544316529,13.64,99,1.52,0,2018-12-09 00:48:49
197,-9.940888721775423,132.89017438962372,maningrida,1544316530,31.57,84,2.07,0,2018-12-09 00:48:50
198,-24.094712831423905,-166.99662499689154,alofi,1544313600,27,78,5.1,92,2018-12-09 00:00:00
199,-32.18928399371411,-75.97592326814042,valparaiso,1544315700,-6.09,85,0.82,1,2018-12-09 00:35:00
200,17.77176860115459,-60.234232274842086,codrington,1544313600,26,61,2.6,75,2018-12-09 00:00:00
201,36.51687789182829,-24.396567780150406,vila franca do campo,1544313600,18,63,4.6,20,2018-12-09 00:00:00
202,61.821522531044536,47.93472947418721,kharitonovo,1544316530,-9.26,80,2.77,44,2018-12-09 00:48:50
203,45.80033411899345,-165.58816624468076,bethel,1544315820,-4.25,92,4.1,90,2018-12-09 00:37:00
204,52.556524881473905,-11.494120120923611,dingle,1544316531,25.99,86,5.22,44,2018-12-09 00:48:51
205,22.07135108147982,77.36588938094462,harda,1544316532,19.89,70,3.02,0,2018-12-09 00:48:52
206,-32.34378756167687,-66.4331861250312,san luis,1544316532,18.52,83,1.77,24,2018-12-09 00:48:52
207,-51.19334313658487,-29.684273751959637,cidreira,1544316533,17.79,68,5.82,0,2018-12-09 00:48:53
208,9.707400336857688,-97.0324277697108,pochutla,1544312520,28.59,65,2.52,5,2018-12-08 23:42:00
209,49.352942493289675,131.23683751934868,khingansk,1544316533,-25.26,59,1.62,32,2018-12-09 00:48:53
210,-12.912920178828386,166.44927554450942,sola,1544314800,-2,100,5.7,90,2018-12-09 00:20:00
211,-41.70334449051276,160.7578915435074,te anau,1544316327,17.54,70,4.32,80,2018-12-09 00:45:27
212,28.52623004946922,111.18498166709469,changde,1544316534,-1.09,100,3.67,92,2018-12-09 00:48:54
213,40.8896654065212,40.93254698127953,cayeli,1544316534,-3.46,94,0.82,8,2018-12-09 00:48:54
214,26.38975939633538,41.7821933761995,buraydah,1544313600,14,93,2.1,0,2018-12-09 00:00:00
215,31.80676745492518,-70.00326948045932,hamilton,1544314380,18,77,3.1,90,2018-12-09 00:13:00
216,55.026543373439154,143.75609951596738,okha,1544316535,-6.44,86,5.82,80,2018-12-09 00:48:55
217,41.40168519700245,-11.811872714428972,areosa,1544313600,9.02,100,1,88,2018-12-09 00:00:00
218,66.74831754934806,-36.71492257770271,tasiilaq,1544313000,-7,52,1.5,20,2018-12-08 23:50:00
219,-5.638334759503422,111.9712005000938,lasem,1544315400,28,78,0.5,20,2018-12-09 00:30:00
220,23.389030545338287,106.21211534437714,bose,1544314800,-2.38,69,1,0,2018-12-09 00:20:00
221,31.898290100256858,93.4672443010553,lasa,1544313600,12.42,82,3.1,75,2018-12-09 00:00:00
222,-6.327100682986554,-150.08115782591753,faanui,1544316332,26.07,100,6.17,32,2018-12-09 00:45:32
223,-37.19593269269924,165.17706693453778,westport,1544316537,8.54,99,9.37,92,2018-12-09 00:48:57
224,65.16958725934688,-73.04496490630852,iqaluit,1544313600,-25,75,3.1,5,2018-12-09 00:00:00
225,-13.93992318855635,-51.77935384777385,mozarlandia,1544316537,23.74,89,1.87,36,2018-12-09 00:48:57
226,-7.574224746721015,-67.31400431025905,pauini,1544316538,24.07,96,1.47,64,2018-12-09 00:48:58
227,43.07640010322427,92.94554989025033,hami,1544316538,-22.26,45,0.57,8,2018-12-09 00:48:58
228,41.16692379041825,27.090603620872827,hayrabolu,1544314800,7,81,2.1,75,2018-12-09 00:20:00
229,63.448058918644705,-146.9910312318379,fairbanks,1544313480,-8.01,94,1.42,90,2018-12-08 23:58:00
230,-9.208373311100743,11.257629628270564,luanda,1544313600,25,88,2.6,75,2018-12-09 00:00:00
231,11.497428191372393,-59.035646040603396,oistins,1544313600,26,69,8.2,20,2018-12-09 00:00:00
232,43.025335472722844,-128.43998543290326,north bend,1544313360,12.8,83,2.87,90,2018-12-08 23:56:00
233,-9.174423608636602,30.97755694619937,mpulungu,1544316539,18.57,94,1.37,88,2018-12-09 00:48:59
234,-12.215294883470008,-78.82902073274369,hualmay,1544316367,18.79,85,2.72,80,2018-12-09 00:46:07
235,36.90154260571508,123.7384214313451,yatou,1544313600,26,100,1.5,40,2018-12-09 00:00:00
236,53.24912301889816,82.98607592451879,pavlovsk,1544315400,-20,83,3,0,2018-12-09 00:30:00
237,-43.1303310787428,41.4649000352517,margate,1544315400,16,59,1.5,75,2018-12-09 00:30:00
238,-35.35659450819932,166.3506024284025,ahipara,1544316541,21.04,64,6.92,0,2018-12-09 00:49:01
239,58.12187308400058,-128.5905447084457,terrace,1544313600,-2,86,2.1,75,2018-12-09 00:00:00
240,-9.429358691326257,107.57786993209919,kawalu,1544316541,21.47,97,0.62,88,2018-12-09 00:49:01
241,53.57010633656208,33.01965186336702,kletnya,1544316542,-1.89,93,5.62,92,2018-12-09 00:49:02
242,-27.390783039798045,-97.05889386312887,pisco,1544313600,20,82,7.7,75,2018-12-09 00:00:00
243,-54.17105554300111,26.63800324275283,kruisfontein,1544316351,15.37,91,3.97,8,2018-12-09 00:45:51
244,73.79531592634234,69.01831146006384,yar-sale,1544316543,-9.39,88,2.57,80,2018-12-09 00:49:03
245,22.539573364439462,-114.38254822708178,constitucion,1544312760,18,27,4.6,20,2018-12-08 23:46:00
246,48.366026868719985,-86.2975373818917,marathon,1544316543,-0.96,90,8.52,44,2018-12-09 00:49:03
247,47.270850973478616,-58.898247165613256,channel-port aux basques,1544316543,-1.24,100,9.32,48,2018-12-09 00:49:03
248,-26.254887090255806,157.62869174695743,victoria point,1544315400,26.34,57,5.7,75,2018-12-09 00:30:00
249,52.99888758393797,82.88707631664738,topchikha,1544315400,-20,83,3,0,2018-12-09 00:30:00
250,34.96484208815433,20.494190205986598,methoni,1544316544,16.39,100,9.42,88,2018-12-09 00:49:04
251,-19.995220570884413,-143.5722860052729,tautira,1544315400,31,66,6.7,75,2018-12-09 00:30:00
252,-35.713920097136274,173.97472101071094,maungatapere,1544316544,21.29,61,7.52,0,2018-12-09 00:49:04
253,63.24257719772916,125.63107567747818,berdigestyakh,1544316545,-29.36,60,2.02,80,2018-12-09 00:49:05
254,65.36991276339722,176.06775101078898,anadyr,1544315400,-26,75,5,40,2018-12-09 00:30:00
255,52.30144708696761,159.0893286107961,petropavlovsk-kamchatskiy,1544315400,-9,52,4,12,2018-12-09 00:30:00
256,58.91177713763693,87.08403282452309,teguldet,1544316545,-21.39,74,1.22,76,2018-12-09 00:49:05
257,50.940448813443794,24.525895145313626,lokachi,1544316545,-1.09,90,4.52,0,2018-12-09 00:49:05
258,-7.708849931565425,-25.5969970367899,pitimbu,1544313600,27,83,2.6,40,2018-12-09 00:00:00
259,-60.87314867347492,-27.729189142408472,chuy,1544316546,18.52,57,6.52,0,2018-12-09 00:49:06
260,10.345084736767049,-46.52676970005905,cayenne,1544315400,25,83,1.5,0,2018-12-09 00:30:00
261,43.116125929307884,130.25027724662306,hunchun,1544316547,-14.09,55,3.67,0,2018-12-09 00:49:07
262,-2.343061816804237,99.11422692994904,padang,1544311800,24,94,1,40,2018-12-08 23:30:00
263,61.73413792749571,-48.136398202622075,paamiut,1544316548,-2.24,100,7.37,24,2018-12-09 00:49:08
264,50.97406008629852,65.90551284919854,derzhavinsk,1544316548,-24.54,76,1.67,0,2018-12-09 00:49:08
265,42.26811526674754,-179.38688926457036,provideniya,1544316489,-6.71,100,8.37,24,2018-12-09 00:48:09
266,60.18049650734011,11.374175980686914,arnes,1544316548,4.54,64,2.82,0,2018-12-09 00:49:08
267,6.949822011142075,95.30208585074581,sabang,1544316548,25.92,100,4.82,88,2018-12-09 00:49:08
268,64.55144717891349,137.16191981933724,khandyga,1544316549,-35.04,52,1.27,24,2018-12-09 00:49:09
269,70.8614193356268,29.39061978949863,berlevag,1544316355,-14.04,100,2.12,0,2018-12-09 00:45:55
270,3.535878357765313,-49.840954543642795,amapa,1544316549,22.54,67,0.87,0,2018-12-09 00:49:09
271,5.5504684092973235,-24.703042365301826,sao filipe,1544316259,24.12,97,5.12,0,2018-12-09 00:44:19
272,-34.426362075534286,-23.056139871148474,sao joao da barra,1544316385,23.02,100,6.47,76,2018-12-09 00:46:25
273,-4.6169810571197445,140.23714807702373,kiunga,1544316550,23.24,100,1.32,92,2018-12-09 00:49:10
274,-3.2710073898944643,142.70205838566625,aitape,1544316550,28.97,90,3.92,36,2018-12-09 00:49:10
275,41.049855484591774,0.12705199877828477,alcaniz,1544316550,4.54,64,2.82,0,2018-12-09 00:49:10
276,13.381335827065044,-58.300143789973134,bathsheba,1544313600,26,69,8.2,20,2018-12-09 00:00:00
277,54.29558858400364,100.27972205899084,tulun,1544316551,-25.49,61,1.47,56,2018-12-09 00:49:11
278,26.825994042523405,21.970946448249947,jalu,1544316424,7.02,80,1.32,0,2018-12-09 00:47:04
279,53.47244106764413,43.276372761957106,pachelma,1544316551,-6.44,89,2.12,80,2018-12-09 00:49:11
280,44.718558871478706,-26.35964124823778,lagoa,1544313600,12,81,2.1,0,2018-12-09 00:00:00
281,73.70016425960753,146.91130893802642,chokurdakh,1544316371,-36.64,63,1.37,32,2018-12-09 00:46:11
282,-10.02707039743676,-79.67687479535647,chimbote,1544316552,19.49,86,3.57,36,2018-12-09 00:49:12
283,-0.4615796718691314,-50.76124588953971,afua,1544316552,24.72,87,3.12,12,2018-12-09 00:49:12
284,32.83869651510744,113.47322486268376,zhumadian,1544316552,-4.51,68,1.72,48,2018-12-09 00:49:12
285,-16.064758571643623,38.153151132250144,mocuba,1544316552,26.72,65,2.17,64,2018-12-09 00:49:12
286,50.44766782235624,-134.01344201439704,prince rupert,1544313600,8,70,6.2,90,2018-12-09 00:00:00
287,-42.872060215165305,178.9070289422702,waipawa,1544316553,23.79,54,1.87,8,2018-12-09 00:49:13
288,5.619223163247099,57.651859909093986,bandarbeyla,1544316553,25.72,100,6.17,92,2018-12-09 00:49:13
289,44.22922865246849,-55.04126328235675,saint-pierre,1544313600,10,87,13.4,88,2018-12-09 00:00:00
290,2.0030033274153567,80.89374710397436,matara,1544316553,8.97,68,1.02,24,2018-12-09 00:49:13
291,40.649487119676905,100.19379774047889,zhangye,1544316554,-24.24,46,0.77,0,2018-12-09 00:49:14
292,86.53856186417855,15.84394743268922,longyearbyen,1544313000,-3,68,5.1,75,2018-12-08 23:50:00
293,72.75403008450846,0.7393475161067897,roald,1544314800,2.86,86,7.7,92,2018-12-09 00:20:00
294,-32.75042351643653,5.549189900646297,luderitz,1544316528,14.64,78,9.17,0,2018-12-09 00:48:48
295,3.943223452135612,-44.175457314848785,carutapera,1544316554,26.62,86,2.72,80,2018-12-09 00:49:14
296,6.495417979999971,-93.76172105640856,san jose,1544316556,25.52,72,1.42,32,2018-12-09 00:49:16
297,-31.512745201807085,26.664707834307677,molteno,1544316556,8.12,63,2.02,48,2018-12-09 00:49:16
298,14.023901700423991,119.03599231436897,cabra,1544313600,5.48,100,1.12,0,2018-12-09 00:00:00
299,38.40386968314374,-149.4264468937518,kahului,1544315280,24.92,73,16.5,40,2018-12-09 00:28:00
300,0.35863618261024044,-64.42527954376318,santa isabel do rio negro,1544316557,25.07,94,0.97,12,2018-12-09 00:49:17
301,-3.5697357052821417,-67.1947725264383,santo antonio do ica,1544316557,24.39,96,0.87,48,2018-12-09 00:49:17
302,39.65088152170594,-11.144520485342298,peniche,1544313600,9,100,8.72,20,2018-12-09 00:00:00
303,63.74378205420885,151.0951856194717,spornoye,1544315400,-4,92,2,75,2018-12-09 00:30:00
